people_id,name,first_name,middle_name,last_name,suffix,nickname,party_id,party,role_id,role,district,followthemoney_eid,votesmart_id,opensecrets_id,ballotpedia,knowwho_pid,committee_id
2776,Paul Opsommer,Paul,,Opsommer,,,2,R,1,Rep,HD-093,6671434,66293,,Paul_Opsommer,249421,0
2777,Brian Calley,Brian,N.,Calley,,,2,R,1,Rep,HD-087,134675,65735,,Brian_Calley,249412,0
2778,Lesia Liss,Lesia,,Liss,,,1,D,1,Rep,HD-028,176395,105436,,Lesia_Liss,268271,0
2779,Richard LeBlanc,Richard,,LeBlanc,,,1,D,1,Rep,HD-018,152172,66901,,Richard_LeBlanc,249371,0
2781,Mary Valentine,Mary,,Valentine,,,1,D,1,Rep,HD-091,6472840,66309,,Mary_Valentine,0,0
2782,Richard Hammel,Richard,E.,Hammel,,,1,D,1,Rep,HD-048,13002344,66617,,Richard_Hammel,249388,0
2783,Tim Moore,Tim,,Moore,,,2,R,1,Rep,HD-097,13002630,37753,,"Tim_Moore,_Former_Michigan_Representative",227592,0
2784,Douglas Geiss,Douglas,A.,Geiss,,,1,D,1,Rep,HD-012,13002147,76560,,Douglas_Geiss,268250,0
2785,Richard Ball,Richard,J.,Ball,,,2,R,1,Rep,HD-085,158456,19874,,Richard_Ball,227580,0
2786,Bob Constan,Bob,,Constan,,,1,D,1,Rep,HD-016,543330,67546,,Bob_Constan,249367,0
2787,Larry DeShazor,Larry,B.,DeShazor,,,2,R,1,Rep,HD-061,314632,76331,,Larry_DeShazor,268332,0
2788,Marie Donigan,Marie,,Donigan,,,1,D,1,Rep,HD-026,336597,37473,,Marie_Donigan,227541,0
2789,Fred Durhal,Fred,,Durhal,Jr.,,1,D,1,Rep,HD-005,13002113,20126,,"Fred_Durhal,_Jr.",268228,0
2790,Vincent Gregory,Vincent,,Gregory,,,1,D,1,Rep,SD-011,320034,88592,,Vincent_Gregory,268282,0
2791,Harold Haugh,Harold,L.,Haugh,,,1,D,1,Rep,HD-022,6492451,76390,,Harold_Haugh,268299,0
2792,Michael Huckleberry,Michael,,Huckleberry,,Mike,1,D,1,Rep,HD-070,260698,37628,,Michael_Huckleberry,268347,0
2793,Shanelle Jackson,Shanelle,,Jackson,,,1,D,1,Rep,HD-009,13002137,37784,,Shanelle_Jackson,249364,0
2794,Bertram Johnson,Bertram,Courtney,Johnson,,Bert,1,D,1,Rep,SD-002,535943,66110,,Bert_Johnson_(Michigan),249360,0
2795,Robert Jones,Robert,B.,Jones,,,1,D,1,Rep,HD-060,13002418,65826,,Robert_Jones_(Michigan),249395,0
2796,Deb Kennedy,Deb,,Kennedy,,,1,D,1,Rep,HD-023,268800,105408,,Deb_Kennedy,268255,0
2797,Michael Lahti,Michael,A.,Lahti,,,1,D,1,Rep,HD-110,13002749,66335,,Michael_Lahti,249437,0
2798,Gabe Leland,Gabe,,Leland,,,1,D,1,Rep,HD-010,1417035,37421,,Gabe_Leland,227535,0
2799,LaMar Lemmons,LaMar,,Lemmons,Jr.,,1,D,1,Rep,HD-002,13002101,20122,,"LaMar_Lemmons,_Jr.",0,0
2800,Tim Melton,Tim,,Melton,,,1,D,1,Rep,HD-029,548746,66602,,Tim_Melton,249379,0
2801,Bettie Scott,Bettie,Cook,Scott,,,1,D,1,Rep,HD-003,313597,19954,,Bettie_Cook_Scott,249350,0
2802,Jimmy Womack,Jimmy,,Womack,,,1,D,1,Rep,HD-007,6492795,105340,,Jimmy_Womack,268230,0
2803,Matthew Lori,Matthew,,Lori,,Matt,2,R,1,Rep,HD-059,192598,105536,,Matt_Lori,268330,0
2804,Kim Meltzer,Kim,,Meltzer,,,2,R,1,Rep,HD-033,135808,66582,,Kim_Meltzer,249382,0
2805,Sharon Tyler,Sharon,,Tyler,,,2,R,1,Rep,HD-078,328151,105584,,"Sharon_Tyler_recall,_Berrien_County,_Michigan_(2014)",268365,0
2806,Pete Lund,Pete,,Lund,,,2,R,1,Rep,HD-036,13002276,87955,,Pete_Lund,268285,0
2807,Bill Rogers,Bill,,Rogers,,,2,R,1,Rep,HD-042,317059,139936,,William_Rogers_(Michigan),268340,0
2808,Charles Moss,Charles,J.,Moss,,Chuck,2,R,1,Rep,HD-040,301502,65521,,Charles_Moss_(North_Carolina),249384,0
2809,Kenneth Horn,Kenneth,,Horn,,Ken,2,R,1,Rep,SD-032,26959,65768,,Ken_Horn,249425,0
2810,David Agema,David,,Agema,,,2,R,1,Rep,HD-074,206142,66283,,David_Agema,249406,0
2811,Marty Knollenberg,Marty,,Knollenberg,,,2,R,1,Rep,SD-013,100993,38241,,Marty_Knollenberg,249386,0
2812,Vicki Barnett,Vicki,,Barnett,,,1,D,1,Rep,HD-037,218265,109689,,Vicki_Barnett,268287,0
2813,John Espinoza,John,,Espinoza,,,1,D,1,Rep,HD-083,588137,12046,,John_Espinoza,227578,0
2814,Ellen Lipton,Ellen,Cogen,Lipton,,,1,D,1,Rep,HD-027,163448,105429,,Ellen_Lipton,268267,0
2815,Frederick Miller,Frederick,,Miller,,Fred,1,D,1,Rep,HD-031,236757,37711,,Fred_Miller,227545,0
2816,David Nathan,David,E.,Nathan,,,1,D,1,Rep,HD-008,320452,105361,,David_Nathan,268234,0
2817,Gino Polidori,Gino,H.,Polidori,,,1,D,1,Rep,HD-015,13002163,38395,,Gino_Polidori,227539,0
2818,Alma Smith,Alma,Wheeler,Smith,,,1,D,1,Rep,HD-054,236759,8755,,Alma_Wheeler_Smith,195621,0
2819,Woodrow Stanley,Woodrow,,Stanley,,,1,D,1,Rep,HD-034,295516,86960,,Woodrow_Stanley,268281,0
2820,Rashida Tlaib,Rashida,,Tlaib,,,1,D,1,Rep,HD-006,13002117,105368,,Rashida_Tlaib,268236,0
2821,Coleman Young,Coleman,A.,Young,II,,1,D,1,Rep,SD-001,6472861,66445,,Coleman_Young_II,249356,0
2822,Mike Simpson,Mike,,Simpson,,,1,D,1,Rep,HD-065,1448878,38101,,Mike_Simpson_(Michigan),249399,0
2823,Terry Brown,Terry,L.,Brown,,,1,D,1,Rep,HD-084,631732,65025,,Terry_Brown_(Michigan),249410,0
2824,Ed Clemente,Ed,,Clemente,,,1,D,1,Rep,HD-014,539623,38173,,Ed_Clemente,227537,0
2825,Joan Bauer,Joan,,Bauer,,,1,D,1,Rep,HD-068,120319,65327,,Joan_Bauer,249403,0
2826,Sarah Roberts,Sarah,,Roberts,,,1,D,1,Rep,HD-018,324583,87973,,Sarah_Roberts,268258,0
2827,Roy Schmidt,Roy,,Schmidt,,,1,D,1,Rep,HD-076,13002508,75984,,Roy_Schmidt,268360,0
2828,Douglas Bennett,Douglas,,Bennett,,Doug,1,D,1,Rep,HD-092,13002602,38399,,Douglas_Bennett_(Michigan),227584,0
2829,Robert Dean,Robert,,Dean,,,1,D,1,Rep,HD-075,312797,66624,,Robert_Dean_(Michigan),249408,0
2830,Mark Meadows,Mark,S.,Meadows,,,1,D,1,Rep,HD-069,534981,66269,,Mark_Meadows_(Michigan),249404,0
2831,Jon Switalski,Jon,M.,Switalski,,,1,D,1,Rep,HD-028,6492688,87947,,Jon_Switalski,268262,0
2832,Tory Rocca,Tory,,Rocca,,,2,R,1,Rep,SD-010,260133,37606,,Tory_Rocca,228483,0
2833,Marc Corriveau,Marc,R.,Corriveau,,,1,D,1,Rep,HD-020,13002190,37398,,Marc_Corriveau,249376,0
2834,James Marleau,James,,Marleau,,Jim,2,R,1,Rep,SD-012,274863,38124,,James_Marleau,227550,0
2835,Thomas McMillin,Thomas,,McMillin,,Tom,2,R,1,Rep,HD-045,255005,19781,,Tom_McMillin,268305,0
2836,Paul Scott,Paul,,Scott,,,2,R,1,Rep,HD-051,283646,105522,,Paul_Scott_(Michigan),268315,0
2837,Lisa Brown,Lisa,,Brown,,,1,D,1,Rep,HD-039,17704012,65671,,"Lisa_Brown,_Michigan_Representative",268291,0
2838,Kate Segal,Kate,,Segal,,,1,D,1,Rep,HD-062,256710,86605,,Kate_Segal,263807,0
2839,Dian Slavens,Dian,,Slavens,,,1,D,1,Rep,HD-021,320942,105399,,Dian_Slavens,268249,0
2840,Kathy Angerer,Kathy,A.,Angerer,,,1,D,1,Rep,HD-055,535783,38169,,Kathy_Angerer,227557,0
2841,Kate Ebli,Kate,,Ebli,,,1,D,1,Rep,HD-056,217902,67423,,Kate_Ebli,249393,0
2842,Pamela Byrnes,Pamela,G.,Byrnes,,Pam,1,D,1,Rep,HD-052,13002363,19653,,Pamela_Byrnes,227554,0
2843,Barb Byrum,Barb,,Byrum,,,1,D,1,Rep,HD-067,525373,66603,,Barbara_Byrum,249401,0
2844,Lee Gonzales,Lee,,Gonzales,,,1,D,1,Rep,HD-049,13002347,38006,,Lee_Gonzales,227552,0
2845,Jennifer Haase,Jennifer,,Haase,,,1,D,1,Rep,HD-032,133702,105452,,Jennifer_Haase,268277,0
2846,Andrew Kandrevas,Andrew,James,Kandrevas,,,1,D,1,Rep,HD-013,338486,76544,,Andrew_Kandrevas,268238,0
2847,Jeff Mayes,Jeff,,Mayes,,,1,D,1,Rep,HD-096,137476,37716,,Jeff_Mayes,227590,0
2848,Gary McDowell,Gary,J.,McDowell,,,1,D,1,Rep,HD-107,1261837,37387,,Gary_McDowell,227602,0
2849,Andy Neumann,Andy,,Neumann,,,1,D,1,Rep,HD-106,13002722,20015,,Andy_Neumann,195751,0
2850,Daniel Scripps,Daniel,Collins,Scripps,,Dan,1,D,1,Rep,HD-101,13002666,66584,,Daniel_Collins_Scripps,268401,0
2851,Rebekah Warren,Rebekah,,Warren,,,1,D,1,Rep,SD-018,24286,19884,,Rebekah_Warren,249392,0
2852,Judy Nerat,Judy,,Nerat,,,1,D,1,Rep,HD-108,308739,66339,,Judy_Nerat,268414,0
2853,Martin Griffin,Martin,J.,Griffin,,,1,D,1,Rep,HD-064,48981,19801,,Martin_Griffin,249397,0
2854,Kevin Daley,Kevin,,Daley,,,2,R,1,Rep,SD-031,13002539,105597,,Kevin_Daley,268369,0
2855,Darwin Booher,Darwin,L.,Booher,,,2,R,1,Rep,SD-035,54860,37894,,Darwin_Booher,227598,0
2856,Hugh Crawford,Hugh,D.,Crawford,,,2,R,1,Rep,HD-038,13002284,88578,,Hugh_Crawford,268289,0
2857,Goeff Hansen,Goeff,,Hansen,,,2,R,1,Rep,SD-034,188494,38297,,Goeff_Hansen,227596,0
2858,Joe Haveman,Joe,,Haveman,,,2,R,1,Rep,HD-090,13002593,105633,,Joe_Haveman,268384,0
2859,Dave Hildenbrand,Dave,,Hildenbrand,,,2,R,1,Rep,SD-029,6661554,124560,,Dave_Hildenbrand,227582,0
2860,Kenneth Kurtz,Kenneth,,Kurtz,,,2,R,1,Rep,HD-058,172257,105533,,Kenneth_Kurtz,268328,0
2861,Steven Lindberg,Steven,,Lindberg,,,1,D,1,Rep,HD-109,301313,65388,,Steven_Lindberg,249433,0
2862,Arlan Meekhof,Arlan,B.,Meekhof,,,2,R,1,Rep,SD-030,63839,65687,,Arlan_Meekhof,249415,0
2863,Tom Pearce,Tom,,Pearce,,,2,R,1,Rep,HD-073,853286,37904,,Thomas_Pearce,227569,0
2864,John Proos,John,M.,Proos,IV,,2,R,1,Rep,SD-021,105287,38165,,John_Proos,161214,0
2865,Wayne Schmidt,Wayne,A.,Schmidt,,,2,R,1,Rep,SD-037,281968,87093,,Wayne_Schmidt,268407,0
2866,Tonya Schuitmaker,Tonya,L.,Schuitmaker,,,2,R,1,Rep,SD-026,24547,124539,,Tonya_Schuitmaker,227574,0
2867,Joel Sheltrown,Joel,A.,Sheltrown,,,1,D,1,Rep,HD-103,13002687,37583,,Joel_Sheltrown,228487,0
2868,Dudley Spade,Dudley,,Spade,,,1,D,1,Rep,HD-057,245337,37688,,Dudley_Spade,248142,0
2869,Timothy Bledsoe,Timothy,,Bledsoe,,,1,D,1,Rep,HD-001,338421,67336,,Timothy_Bledsoe,268223,0
2870,Andy Coulouris,Andy,,Coulouris,,,1,D,1,Rep,HD-095,6472581,65698,,Andrew_Coulouris,249427,0
2871,Cindy Denby,Cindy,,Denby,,,2,R,1,Rep,HD-047,6676823,105501,,Cindy_Denby,268308,0
2872,Gail Haines,Gail,,Haines,,,2,R,1,Rep,HD-043,75032,105487,,Gail_Haines,268301,0
2873,James Slezak,James,,Slezak,,Jim,1,D,1,Rep,HD-050,184791,105510,,Jim_Slezak,268314,0
2874,Jim Stamas,Jim,,Stamas,,,2,R,1,Rep,SD-036,57255,105707,,Jim_Stamas,268395,0
2875,John Walsh,John,,Walsh,,,2,R,1,Rep,HD-019,34641,105389,,John_Walsh_(Michigan),268245,0
2876,Eileen Kowall,Eileen,T.,Kowall,,,2,R,1,Rep,HD-044,71972,88575,,Eileen_Kowall,268303,0
2877,Robert Genetski,Robert,J.,Genetski,,Bob,2,R,1,Rep,HD-080,23231,105625,,Bob_Genetski,268381,0
2878,Kevin Green,Kevin,,Green,,,2,R,1,Rep,HD-077,183615,37588,,Kevin_Green_(Michigan),227571,0
2879,James Bolger,James,,Bolger,,Jase,2,R,1,Rep,HD-063,286197,105545,,"James_Bolger_recall,_Michigan_House_of_Representatives_(2011)",268334,0
2880,Bill Caul,Bill,,Caul,,,2,R,1,Rep,HD-099,13002645,37333,,Bill_Caul,227594,0
2881,Justin Amash,Justin,A.,Amash,,,2,R,1,Rep,HD-072,6676756,105566,,Justin_Amash,268350,0
2882,Kevin Elsenheimer,Kevin,A.,Elsenheimer,,,2,R,1,Rep,HD-105,13002708,37678,,Kevin_Elsenheimer,227600,0
2883,Andy Dillon,Andy,,Dillon,,,1,D,1,Rep,HD-017,534709,38142,,"Andy_Dillon_recall,_Michigan_(2008)",227609,0
2884,Phillip Pavlov,Phillip,J.,Pavlov,,Phil,2,R,1,Rep,SD-025,493750,38280,,Phil_Pavlov,227576,0
2885,George Cushingberry,George,,Cushingberry,Jr.,,1,D,1,Rep,HD-008,1388598,37696,,George_Cushingberry_Jr.,227533,0
2910,Mark Jansen,Mark,C.,Jansen,,,2,R,2,Sen,SD-028,13002484,13061,,Mark_Jansen,195717,0
2911,Alan Sanborn,Alan,,Sanborn,,,2,R,2,Sen,SD-011,1010726,2073,,Alan_Sanborn,195678,0
2912,John Gleason,John,J.,Gleason,,,1,D,2,Sen,SD-027,6378524,38368,,"John_Gleason,_Michigan_Senator",117714,0
2913,Randy Richardville,Randy,,Richardville,,,2,R,2,Sen,SD-017,13002387,12017,,Randy_Richardville,195701,0
2914,Bill Hardiman,Bill,,Hardiman,,,2,R,2,Sen,SD-029,13012335,37483,,Bill_Hardiman,212928,0
2915,Jason Allen,Jason,,Allen,,,2,R,2,Sen,SD-037,13002695,19950,,Jason_Allen_(Michigan),195749,0
2916,Tony Stamas,Tony,,Stamas,,,2,R,2,Sen,SD-036,599690,19961,,Tony_Stamas,195743,0
2917,Hansen Clarke,Hansen,,Clarke,,,1,D,2,Sen,SD-001,313222,19913,,Hansen_Clarke,212925,0
2918,Dennis Olshove,Dennis,,Olshove,,,1,D,2,Sen,SD-009,13002238,8529,,Dennis_Olshove,117846,0
2919,Patricia Birkholz,Patricia,L.,Birkholz,,,2,R,2,Sen,SD-024,13002583,12051,,Patricia_Birkholz,195733,0
2920,Roger Kahn,Roger,N.,Kahn,,,2,R,2,Sen,SD-032,38380,37854,,Roger_Kahn,227586,0
2921,Bruce Patterson,Bruce,C.,Patterson,,,2,R,2,Sen,SD-007,42372,19859,,Bruce_Patterson,195667,0
2922,John Pappageorge,John,,Pappageorge,,,2,R,2,Sen,SD-013,23300,1256,,"John_Pappageorge_recall,_Michigan_State_Senate_(2011)",195687,0
2923,Judson Gilbert,Judson,S.,Gilbert,II,,2,R,2,Sen,HD-081,238975,20128,,Judson_Gilbert,195727,0
2924,Raymond Basham,Raymond,E.,Basham,,,1,D,2,Sen,SD-008,13002200,15222,,Raymond_Basham,195668,0
2925,Deborah Cherry,Deborah,,Cherry,,,1,D,2,Sen,SD-026,260566,8562,,Deborah_Cherry,195695,0
2926,Michael Switalski,Michael,,Switalski,,,1,D,2,Sen,SD-010,13002231,20099,,Mickey_Switalski,195673,0
2927,Thomas George,Thomas,M.,George,,,2,R,2,Sen,SD-020,192087,38172,,George_Holland,208345,0
2928,Gilda Jacobs,Gilda,Z.,Jacobs,,,1,D,2,Sen,SD-014,230909,19852,,Gilda_Jacobs,195681,0
2929,Cameron Brown,Cameron,S.,Brown,,,2,R,2,Sen,SD-016,134726,19976,,Cameron_Brown,195704,0
2930,Valde Garcia,Valde,,Garcia,,,2,R,2,Sen,SD-022,13002567,19674,,Valde_Garcia,195731,0
2931,Nancy Cassis,Nancy,C.,Cassis,,,2,R,2,Sen,SD-015,1835938,11997,,Nancy_Cassis,195684,0
2932,Glenn Anderson,Glenn,S.,Anderson,,,1,D,2,Sen,SD-006,276535,38134,,Glenn_Anderson_(Michigan),208340,0
2933,Gretchen Whitmer,Gretchen,,Whitmer,,,1,D,2,Sen,SD-023,253478,37868,,Gretchen_Whitmer,208348,0
2934,Michael Bishop,Michael,,Bishop,,,2,R,2,Sen,SD-012,1603105,20157,,Michael_Bishop_(Michigan),195690,0
2935,Alan Cropsey,Alan,L.,Cropsey,,,2,R,2,Sen,SD-033,6574754,8684,,Alan_Cropsey,212930,0
2936,Ronald Jelinek,Ronald,L.,Jelinek,,Ron,2,R,2,Sen,SD-021,96478,12040,,Ron_Jelinek,195723,0
2937,Gerald Van Woerkom,Gerald,,Van Woerkom,,,2,R,2,Sen,SD-034,291874,37369,,Gerald_VanWoerkom,195736,0
2938,Michelle McManus,Michelle,A.,McManus,,,2,R,2,Sen,SD-035,355436,8702,,Michelle_McManus,212932,0
2939,Wayne Kuipers,Wayne,D.,Kuipers,,,2,R,2,Sen,SD-030,23268,19673,,Wayne_Kuipers,195735,0
2940,Liz Brater,Liz,,Brater,,,1,D,2,Sen,SD-018,1037333,8612,,Elizabeth_Brater,195698,0
2941,Irma Clark-Coleman,Irma,,Clark-Coleman,,,1,D,2,Sen,SD-003,535846,20145,,Irma_Clark-Coleman,195658,0
2942,Martha Scott,Martha,G.,Scott,,,1,D,2,Sen,SD-002,13002115,8453,,Martha_Scott,195653,0
2943,Michael Prusi,Michael,,Prusi,,,1,D,2,Sen,SD-038,13002741,8707,,Mike_Prusi,195754,0
2944,Tupac Hunter,Tupac,A.,Hunter,,,1,D,2,Sen,SD-005,1056627,38311,,Tupac_Hunter,212882,0
2945,James Barcia,James,,Barcia,,Jim,1,D,2,Sen,SD-031,6404238,26905,,Jim_Barcia,158899,0
2946,Samuel Thomas,Samuel,Buzz,Thomas,III,,1,D,2,Sen,SD-004,1561917,11697,,Buzz_Thomas,195657,0
2950,Mike Nofs,Mike,,Nofs,,,2,R,2,Sen,SD-019,263443,38437,,Mike_Nofs,212907,0
2957,Rick Jones,Rick,A.,Jones,,,2,R,2,Sen,SD-024,140217,37786,,"Rick_Jones,_Michigan_Senator",227567,0
9573,Mark Schauer,Mark,Hamilton,Schauer,,,1,D,2,Sen,SD-019,972455,12023,,Mark_Schauer,0,0
2776,Paul Opsommer,Paul,,Opsommer,,,2,R,1,Rep,HD-093,6671434,66293,,Paul_Opsommer,249421,0
2778,Lesia Liss,Lesia,,Liss,,,1,D,1,Rep,HD-028,176395,105436,,Lesia_Liss,268271,0
2779,Richard LeBlanc,Richard,,LeBlanc,,,1,D,1,Rep,HD-018,152172,66901,,Richard_LeBlanc,249371,0
2782,Richard Hammel,Richard,E.,Hammel,,,1,D,1,Rep,HD-048,13002344,66617,,Richard_Hammel,249388,0
2784,Douglas Geiss,Douglas,A.,Geiss,,,1,D,1,Rep,HD-012,13002147,76560,,Douglas_Geiss,268250,0
2786,Bob Constan,Bob,,Constan,,,1,D,1,Rep,HD-016,543330,67546,,Bob_Constan,249367,0
2789,Fred Durhal,Fred,,Durhal,Jr.,,1,D,1,Rep,HD-005,13002113,20126,,"Fred_Durhal,_Jr.",268228,0
2790,Vincent Gregory,Vincent,,Gregory,,,1,D,2,Sen,SD-011,320034,88592,,Vincent_Gregory,268282,0
2791,Harold Haugh,Harold,L.,Haugh,,,1,D,1,Rep,HD-022,6492451,76390,,Harold_Haugh,268299,0
2793,Shanelle Jackson,Shanelle,,Jackson,,,1,D,1,Rep,HD-009,13002137,37784,,Shanelle_Jackson,249364,0
2794,Bertram Johnson,Bertram,Courtney,Johnson,,Bert,1,D,2,Sen,SD-002,535943,66110,,Bert_Johnson_(Michigan),249360,0
2800,Tim Melton,Tim,,Melton,,,1,D,1,Rep,HD-029,548746,66602,,Tim_Melton,249379,0
2801,Bettie Scott,Bettie,Cook,Scott,,,1,D,1,Rep,HD-003,313597,19954,,Bettie_Cook_Scott,249350,0
2802,Jimmy Womack,Jimmy,,Womack,,,1,D,1,Rep,HD-007,6492795,105340,,Jimmy_Womack,268230,0
2803,Matthew Lori,Matthew,,Lori,,Matt,2,R,1,Rep,HD-059,192598,105536,,Matt_Lori,268330,0
2805,Sharon Tyler,Sharon,,Tyler,,,2,R,1,Rep,HD-078,328151,105584,,"Sharon_Tyler_recall,_Berrien_County,_Michigan_(2014)",268365,0
2806,Pete Lund,Pete,,Lund,,,2,R,1,Rep,HD-036,13002276,87955,,Pete_Lund,268285,0
2807,Bill Rogers,Bill,,Rogers,,,2,R,1,Rep,HD-042,317059,139936,,William_Rogers_(Michigan),268340,0
2808,Charles Moss,Charles,J.,Moss,,Chuck,2,R,1,Rep,HD-040,301502,65521,,Charles_Moss_(North_Carolina),249384,0
2809,Kenneth Horn,Kenneth,,Horn,,Ken,2,R,1,Rep,SD-032,26959,65768,,Ken_Horn,249425,0
2810,David Agema,David,,Agema,,,2,R,1,Rep,HD-074,206142,66283,,David_Agema,249406,0
2811,Marty Knollenberg,Marty,,Knollenberg,,,2,R,1,Rep,SD-013,100993,38241,,Marty_Knollenberg,249386,0
2812,Vicki Barnett,Vicki,,Barnett,,,1,D,1,Rep,HD-037,218265,109689,,Vicki_Barnett,268287,0
2814,Ellen Lipton,Ellen,Cogen,Lipton,,,1,D,1,Rep,HD-027,163448,105429,,Ellen_Lipton,268267,0
2816,David Nathan,David,E.,Nathan,,,1,D,1,Rep,HD-008,320452,105361,,David_Nathan,268234,0
2818,Alma Smith,Alma,Wheeler,Smith,,,1,D,1,Rep,HD-054,236759,8755,,Alma_Wheeler_Smith,195621,0
2819,Woodrow Stanley,Woodrow,,Stanley,,,1,D,1,Rep,HD-034,295516,86960,,Woodrow_Stanley,268281,0
2820,Rashida Tlaib,Rashida,,Tlaib,,,1,D,1,Rep,HD-006,13002117,105368,,Rashida_Tlaib,268236,0
2821,Coleman Young,Coleman,A.,Young,II,,1,D,2,Sen,SD-001,6472861,66445,,Coleman_Young_II,249356,0
2823,Terry Brown,Terry,L.,Brown,,,1,D,1,Rep,HD-084,631732,65025,,Terry_Brown_(Michigan),249410,0
2824,Ed Clemente,Ed,,Clemente,,,1,D,1,Rep,HD-014,539623,38173,,Ed_Clemente,227537,0
2825,Joan Bauer,Joan,,Bauer,,,1,D,1,Rep,HD-068,120319,65327,,Joan_Bauer,249403,0
2827,Roy Schmidt,Roy,,Schmidt,,,1,D,1,Rep,HD-076,13002508,75984,,Roy_Schmidt,268360,0
2830,Mark Meadows,Mark,S.,Meadows,,,1,D,1,Rep,HD-069,534981,66269,,Mark_Meadows_(Michigan),249404,0
2831,Jon Switalski,Jon,M.,Switalski,,,1,D,1,Rep,HD-028,6492688,87947,,Jon_Switalski,268262,0
2832,Tory Rocca,Tory,,Rocca,,,2,R,2,Sen,SD-010,260133,37606,,Tory_Rocca,228483,0
2834,James Marleau,James,,Marleau,,Jim,2,R,2,Sen,SD-012,274863,38124,,James_Marleau,227550,0
2835,Thomas McMillin,Thomas,,McMillin,,Tom,2,R,1,Rep,HD-045,255005,19781,,Tom_McMillin,268305,0
2836,Paul Scott,Paul,,Scott,,,2,R,1,Rep,HD-051,283646,105522,,Paul_Scott_(Michigan),268315,0
2837,Lisa Brown,Lisa,,Brown,,,1,D,1,Rep,HD-039,17704012,65671,,"Lisa_Brown,_Michigan_Representative",268291,0
2838,Kate Segal,Kate,,Segal,,,1,D,1,Rep,HD-062,256710,86605,,Kate_Segal,263807,0
2839,Dian Slavens,Dian,,Slavens,,,1,D,1,Rep,HD-021,320942,105399,,Dian_Slavens,268249,0
2843,Barb Byrum,Barb,,Byrum,,,1,D,1,Rep,HD-067,525373,66603,,Barbara_Byrum,249401,0
2846,Andrew Kandrevas,Andrew,James,Kandrevas,,,1,D,1,Rep,HD-013,338486,76544,,Andrew_Kandrevas,268238,0
2851,Rebekah Warren,Rebekah,,Warren,,,1,D,2,Sen,SD-018,24286,19884,,Rebekah_Warren,249392,0
2854,Kevin Daley,Kevin,,Daley,,,2,R,1,Rep,SD-031,13002539,105597,,Kevin_Daley,268369,0
2855,Darwin Booher,Darwin,L.,Booher,,,2,R,2,Sen,SD-035,54860,37894,,Darwin_Booher,227598,0
2856,Hugh Crawford,Hugh,D.,Crawford,,,2,R,1,Rep,HD-038,13002284,88578,,Hugh_Crawford,268289,0
2857,Goeff Hansen,Goeff,,Hansen,,,2,R,2,Sen,SD-034,188494,38297,,Goeff_Hansen,227596,0
2858,Joe Haveman,Joe,,Haveman,,,2,R,1,Rep,HD-090,13002593,105633,,Joe_Haveman,268384,0
2859,Dave Hildenbrand,Dave,,Hildenbrand,,,2,R,2,Sen,SD-029,6661554,124560,,Dave_Hildenbrand,227582,0
2860,Kenneth Kurtz,Kenneth,,Kurtz,,,2,R,1,Rep,HD-058,172257,105533,,Kenneth_Kurtz,268328,0
2861,Steven Lindberg,Steven,,Lindberg,,,1,D,1,Rep,HD-109,301313,65388,,Steven_Lindberg,249433,0
2862,Arlan Meekhof,Arlan,B.,Meekhof,,,2,R,2,Sen,SD-030,63839,65687,,Arlan_Meekhof,249415,0
2864,John Proos,John,M.,Proos,IV,,2,R,2,Sen,SD-021,105287,38165,,John_Proos,161214,0
2865,Wayne Schmidt,Wayne,A.,Schmidt,,,2,R,1,Rep,SD-037,281968,87093,,Wayne_Schmidt,268407,0
2866,Tonya Schuitmaker,Tonya,L.,Schuitmaker,,,2,R,2,Sen,SD-026,24547,124539,,Tonya_Schuitmaker,227574,0
